id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:25:19.200583,640,480,320,240,286,286,24.936614990234375,23.319580078125,581.5113901421428,76.578125,65.84999999999988,34,-46
2024-08-16 09:25:19.767122,640,480,320,240,362,255,27.737945556640625,25.857711791992188,717.2398019055836,77.8125,65.59999999999988,-42,-15
2024-08-16 09:25:20.098104,640,480,320,240,362,250,27.320953369140625,24.869613647460938,679.4615547708236,79.046875,66.09999999999988,-42,-10
2024-08-16 09:25:20.489965,640,480,320,240,352,249,28.97552490234375,24.399978637695312,707.002188633196,78.796875,66.74999999999989,-32,-9
2024-08-16 09:25:20.881662,640,480,320,240,351,249,29.370147705078125,24.141281127929688,709.03299251711,78.3984375,67.39999999999989,-31,-9
2024-08-16 09:25:21.288611,640,480,320,240,350,251,29.461395263671875,24.755416870117188,729.3291213274933,77.8515625,67.74999999999989,-30,-11
2024-08-16 09:25:21.709056,640,480,320,240,351,252,29.371917724609375,24.934036254882812,732.3604614208452,77.453125,67.94999999999989,-31,-12
2024-08-16 09:25:22.117120,640,480,320,240,347,251,29.979522705078125,25.670501708984375,769.5893888352439,76.4609375,68.29999999999988,-27,-11
2024-08-16 09:25:22.577891,640,480,320,240,359,255,26.6766357421875,24.679855346679688,658.3755112532526,77.25,68.04999999999988,-39,-15
2024-08-16 09:25:22.992651,640,480,320,240,360,257,26.644683837890625,26.297561645507812,700.6902157519944,78.1875,67.49999999999989,-40,-17
2024-08-16 09:25:23.397735,640,480,320,240,354,253,29.347686767578125,25.8212890625,757.795103341341,78.234375,67.54999999999988,-34,-13
2024-08-16 09:25:23.839166,640,480,320,240,352,254,29.920654296875,25.787811279296875,771.5881863608956,77.984375,67.44999999999989,-32,-14
2024-08-16 09:25:24.275586,640,480,320,240,354,253,27.980712890625,24.519119262695312,686.0624364204705,78.03125,67.49999999999989,-34,-13
2024-08-16 09:25:24.711505,640,480,320,240,355,253,26.791900634765625,24.561553955078125,658.0507129998878,78.2265625,67.54999999999988,-35,-13
2024-08-16 09:25:25.131804,640,480,320,240,354,252,27.71307373046875,24.5772705078125,681.111709676683,78.2734375,67.74999999999989,-34,-12
2024-08-16 09:25:25.571006,640,480,320,240,354,250,29.4833984375,25.768112182617188,759.7315184623003,78.3203125,68.24999999999989,-34,-10
2024-08-16 09:25:26.020163,640,480,320,240,359,254,26.5701904296875,25.221908569335938,670.1509136874229,79.109375,68.14999999999989,-39,-14
