id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:28:31.195826,640,480,320,240,316,229,30.608612060546875,34.97972106933594,1070.6807121974416,83.40625,55.89999999999996,4,11
2024-08-16 09:28:31.558517,640,480,320,240,333,236,30.574737548828125,36.428497314453125,1113.7917446875945,82.3359375,58.499999999999964,-13,4
2024-08-16 09:28:31.990670,640,480,320,240,341,265,30.772003173828125,31.687118530273438,975.0761119830422,82.453125,56.749999999999964,-21,-25
2024-08-16 09:28:32.415596,640,480,320,240,345,269,30.18011474609375,31.7073974609375,956.9328936710954,83.1640625,54.39999999999996,-25,-29
2024-08-16 09:28:32.872825,640,480,320,240,338,251,35.839691162109375,37.16184997558594,1331.8692261376418,82.8359375,54.749999999999964,-18,-11
2024-08-16 09:28:33.305784,640,480,320,240,339,251,35.4705810546875,37.285980224609375,1322.555383760482,82.65625,55.099999999999966,-19,-11
2024-08-16 09:28:33.715986,640,480,320,240,338,251,36.91656494140625,37.86460876464844,1397.8312884410843,82.328125,55.44999999999997,-18,-11
2024-08-16 09:28:34.144771,640,480,320,240,336,252,36.770843505859375,37.423614501953125,1376.0978722749278,81.703125,55.64999999999997,-16,-12
2024-08-16 09:28:34.596036,640,480,320,240,344,252,36.436492919921875,36.76353454589844,1339.5342661929317,82.265625,55.84999999999997,-24,-12
2024-08-16 09:28:35.029139,640,480,320,240,346,252,34.1710205078125,35.61143493652344,1216.879073528573,83.125,56.049999999999976,-26,-12
2024-08-16 09:28:35.446566,640,480,320,240,338,256,35.0860595703125,33.946563720703125,1191.051156911999,82.796875,55.64999999999998,-18,-16
2024-08-16 09:28:35.933824,640,480,320,240,335,255,35.38323974609375,36.01606750488281,1274.365151236765,82.0234375,55.39999999999998,-15,-15
2024-08-16 09:28:36.333440,640,480,320,240,333,256,34.859039306640625,36.21998596191406,1262.593914332334,80.953125,54.99999999999998,-13,-16
2024-08-16 09:28:36.734684,640,480,320,240,347,258,31.832000732421875,35.18449401855469,1119.992839368526,81.9609375,54.299999999999976,-27,-18
2024-08-16 09:28:37.122762,640,480,320,240,346,258,33.957611083984375,37.18742370605469,1262.796071425546,82.8203125,53.59999999999997,-26,-18
2024-08-16 09:28:37.531708,640,480,320,240,344,246,35.115386962890625,37.59483337402344,1320.157121734228,83.3828125,54.699999999999974,-24,-6
2024-08-16 09:28:37.958400,640,480,320,240,338,243,35.752655029296875,34.52500915527344,1234.3607422118075,83.0546875,56.24999999999997,-18,-3
