id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:26:32.630370,640,480,320,240,345,311,22.805511474609375,23.0838623046875,526.4392866678536,73.96875,56.54999999999999,-25,-71
2024-08-16 09:26:33.017528,640,480,320,240,345,248,22.422210693359375,21.023162841796875,471.38578667957336,74.6796875,57.34999999999999,-25,-8
2024-08-16 09:26:33.367170,640,480,320,240,340,247,22.4864501953125,23.033203125,517.9349749088287,74.6484375,58.29999999999999,-20,-7
2024-08-16 09:26:33.699509,640,480,320,240,342,251,21.912628173828125,23.460479736328125,514.0807692417875,74.9140625,58.64999999999999,-22,-11
2024-08-16 09:26:34.061282,640,480,320,240,340,253,19.808990478515625,23.499649047851562,465.5043242373504,74.8828125,58.69999999999999,-20,-13
2024-08-16 09:26:34.443276,640,480,320,240,344,253,21.371185302734375,24.223434448242188,517.683506262023,75.4453125,58.749999999999986,-24,-13
2024-08-16 09:26:34.860797,640,480,320,240,339,254,22.45306396484375,24.641952514648438,553.2873360300437,75.265625,58.649999999999984,-19,-14
2024-08-16 09:26:35.217372,640,480,320,240,342,254,24.756500244140625,26.326034545898438,651.7404806627892,75.53125,58.54999999999998,-22,-14
2024-08-16 09:26:35.584114,640,480,320,240,343,253,23.47845458984375,24.511917114257812,575.5019328771159,75.9453125,58.59999999999998,-23,-13
2024-08-16 09:26:35.957753,640,480,320,240,346,254,23.74578857421875,24.013504028320312,570.2195895826444,76.8046875,58.49999999999998,-26,-14
2024-08-16 09:26:36.333282,640,480,320,240,337,254,19.861541748046875,23.872650146484375,474.14763752091676,76.328125,58.39999999999998,-17,-14
2024-08-16 09:26:36.711258,640,480,320,240,335,255,20.030426025390625,23.008682250976562,460.8737077699043,75.5546875,58.14999999999998,-15,-15
2024-08-16 09:26:37.089422,640,480,320,240,335,254,20.5792236328125,23.326004028320312,480.03105335868895,74.78125,58.049999999999976,-15,-14
2024-08-16 09:26:37.517444,640,480,320,240,341,254,19.378814697265625,23.816253662109375,461.5307665010914,74.8984375,57.949999999999974,-21,-14
2024-08-16 09:26:37.933575,640,480,320,240,342,255,20.989837646484375,24.60748291015625,516.5070711728185,75.1640625,57.699999999999974,-22,-15
2024-08-16 09:26:38.366579,640,480,320,240,344,256,22.889190673828125,24.84478759765625,568.6770805735141,75.7265625,57.299999999999976,-24,-16
