id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:30:05.429973,640,480,320,240,328,196,22.533172607421875,29.041580200195312,654.3989394432865,92.6171875,49.19999999999999,-8,44
2024-08-16 09:30:05.869286,640,480,320,240,335,272,23.357177734375,28.83721923828125,673.5560551136732,91.84375,46.39999999999999,-15,-32
2024-08-16 09:30:06.202091,640,480,320,240,333,265,22.98272705078125,27.786605834960938,638.6119775725529,90.7734375,44.64999999999999,-13,-25
2024-08-16 09:30:07.287122,640,480,320,240,343,241,23.106292724609375,26.29718017578125,607.6303429733962,91.1875,46.49999999999999,-23,-1
2024-08-16 09:30:07.641216,640,480,320,240,339,247,23.018096923828125,26.442733764648438,608.6614087256603,91.0078125,47.449999999999996,-19,-7
2024-08-16 09:30:07.986114,640,480,320,240,338,263,22.525634765625,26.287551879882812,592.1437925286591,90.6796875,45.99999999999999,-18,-23
2024-08-16 09:30:08.354622,640,480,320,240,340,262,22.7039794921875,26.524765014648438,602.2177209276706,90.6484375,44.699999999999996,-20,-22
2024-08-16 09:30:08.738425,640,480,320,240,340,252,22.20849609375,27.112197875976562,602.1211406216025,90.6171875,44.9,-20,-12
2024-08-16 09:30:09.165781,640,480,320,240,342,245,23.620361328125,28.290939331054688,668.2422093115747,90.8828125,46.15,-22,-5
2024-08-16 09:30:09.541814,640,480,320,240,343,246,22.6259765625,28.361083984375,641.6972215175629,91.296875,47.25,-23,-6
2024-08-16 09:30:09.895816,640,480,320,240,344,259,23.722381591796875,30.386199951171875,720.8330303663388,91.859375,46.4,-24,-19
2024-08-16 09:30:10.259232,640,480,320,240,344,260,24.69940185546875,31.580947875976562,780.0305225653574,92.421875,45.4,-24,-20
2024-08-16 09:30:10.620950,640,480,320,240,341,259,24.444305419921875,30.97625732421875,757.1930947992951,92.5390625,44.55,-21,-19
2024-08-16 09:30:10.994528,640,480,320,240,342,249,24.613311767578125,28.354705810546875,697.9032141929492,92.8046875,45.199999999999996,-22,-9
2024-08-16 09:30:11.371085,640,480,320,240,343,246,25.034820556640625,28.148666381835938,704.6968117780052,93.21875,46.3,-23,-6
2024-08-16 09:30:11.741937,640,480,320,240,339,253,23.63427734375,26.289016723632812,621.3219123408198,93.0390625,46.349999999999994,-19,-13
2024-08-16 09:30:12.182437,640,480,320,240,340,250,22.99468994140625,26.852859497070312,617.473178175278,93.0078125,46.849999999999994,-20,-10
2024-08-16 09:30:12.576337,640,480,320,240,348,246,24.65362548828125,25.648681640625,632.3329914361238,94.1640625,47.949999999999996,-28,-6
2024-08-16 09:30:12.976495,640,480,320,240,349,250,25.6339111328125,26.661041259765625,683.4267623610795,95.46875,48.449999999999996,-29,-10
2024-08-16 09:30:13.370933,640,480,320,240,341,260,23.618743896484375,27.582229614257812,651.4576173531823,95.5859375,47.449999999999996,-21,-20
2024-08-16 09:30:13.746712,640,480,320,240,340,263,24.108001708984375,28.817764282226562,694.7387105650268,95.5546875,45.99999999999999,-20,-23
2024-08-16 09:30:14.146184,640,480,320,240,339,255,22.751708984375,27.316696166992188,621.5015216059983,95.375,45.74999999999999,-19,-15
2024-08-16 09:30:14.544320,640,480,320,240,340,253,23.295501708984375,28.09405517578125,654.4651103597134,95.34375,45.79999999999999,-20,-13
2024-08-16 09:30:14.951626,640,480,320,240,343,257,24.300872802734375,29.274215698242188,711.3889920827933,95.7578125,45.24999999999999,-23,-17
2024-08-16 09:30:15.319242,640,480,320,240,342,259,25.274566650390625,29.461563110351562,744.6282404572703,96.0234375,44.39999999999999,-22,-19
