id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-15 10:01:47.164619,640,480,320,240,277,209,21.62646484375,23.574310302734375,509.8289929777384,78.6171875,86.65,43,31
id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-15 10:01:47.754927,640,480,320,240,358,315,15.9927978515625,15.441864013671875,246.95860962197185,79.2578125,77.4,-38,-75
