id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-15 08:38:42.495489,640,480,320,240,146,431,24.078048706054688,32.695281982421875,787.2385920309462,62.171875,51.35,174,-191
2024-08-15 08:38:43.420328,640,480,320,240,322,120,26.92767333984375,32.266273498535156,868.855672662612,60.46875,69.35,-2,120
2024-08-15 08:38:43.734857,640,480,320,240,342,237,32.246337890625,32.446990966796875,1046.2966342493892,61.734375,69.8,-22,3
2024-08-15 08:38:44.001895,640,480,320,240,351,249,32.836456298828125,29.448562622070312,966.9864396029152,64.3359375,68.45,-31,-9
2024-08-15 08:38:44.361604,640,480,320,240,329,244,33.95098876953125,27.990158081054688,950.2935426672921,63.671875,67.85000000000001,-9,-4
2024-08-15 08:38:44.777252,640,480,320,240,327,237,34.186798095703125,29.185226440429688,997.7494436963461,62.7109375,68.30000000000001,-7,3
2024-08-15 08:38:45.196168,640,480,320,240,338,239,34.0245361328125,30.155929565429688,1026.0415151175112,63.3828125,68.45000000000002,-18,1
2024-08-15 08:38:45.640514,640,480,320,240,338,236,34.0631103515625,29.961074829101562,1020.5673981551081,64.0546875,69.05000000000001,-18,4
2024-08-15 08:38:46.169546,640,480,320,240,336,239,33.81524658203125,29.44830322265625,995.8016348965466,64.4296875,69.20000000000002,-16,1
2024-08-15 08:38:46.653476,640,480,320,240,339,239,32.52679443359375,29.079788208007812,945.8722932143137,65.25,69.35000000000002,-19,1
2024-08-15 08:38:47.141897,640,480,320,240,330,236,33.45733642578125,29.160110473632812,975.6196263292804,64.734375,69.95000000000002,-10,4
2024-08-15 08:38:47.643538,640,480,320,240,338,237,33.45257568359375,29.311981201171875,980.5612695682794,65.40625,70.40000000000002,-18,3
2024-08-15 08:38:48.154570,640,480,320,240,334,239,32.974365234375,29.817825317382812,983.2238625101745,65.484375,70.55000000000003,-14,1
2024-08-15 08:39:27.604192,640,480,320,240,246,110,25.557464599609375,31.84558868408203,813.8925054471474,52.5,90.05000000000003,74,130
2024-08-15 08:39:28.124225,640,480,320,240,388,329,27.313751220703125,31.60089111328125,863.1388782206923,60.59375,76.70000000000003,-68,-89
2024-08-15 08:39:28.427982,640,480,320,240,347,240,26.7432861328125,32.24659729003906,862.3799781370908,62.6015625,76.70000000000003,-27,0
2024-08-15 08:39:28.712584,640,480,320,240,330,236,26.43536376953125,31.517715454101562,833.1822732137516,62.0859375,77.30000000000003,-10,4
2024-08-15 08:39:29.306576,640,480,320,240,345,145,33.954010009765625,21.740829467773438,738.1883413693868,63.796875,91.55000000000003,-25,95
2024-08-15 08:39:29.957687,640,480,320,240,315,334,26.818450927734375,33.731170654296875,904.6177449272946,61.0546875,77.45000000000003,5,-94
2024-08-15 08:39:30.580388,640,480,320,240,343,140,35.93902587890625,25.27056121826172,908.1993535975926,62.46875,92.45000000000003,-23,100
2024-08-15 08:39:30.973671,640,480,320,240,346,239,32.40008544921875,21.989578247070312,712.46421419736,64.328125,92.60000000000004,-26,1
2024-08-15 08:39:31.355843,640,480,320,240,330,251,33.296661376953125,20.788925170898438,692.2018018062226,63.8125,90.95000000000003,-10,-11
2024-08-15 08:39:31.738356,640,480,320,240,326,244,34.002655029296875,21.7930908203125,741.0229491852224,62.703125,90.35000000000004,-6,-4
2024-08-15 08:39:32.352931,640,480,320,240,289,353,33.003326416015625,37.576202392578125,1240.1396730365232,56.1015625,73.40000000000003,31,-113
2024-08-15 08:39:33.038728,640,480,320,240,386,204,26.44659423828125,32.34815979003906,855.4986563222483,63.8984375,78.80000000000004,-66,36
2024-08-15 08:39:33.423424,640,480,320,240,332,216,31.94482421875,32.59403991699219,1041.2108757272363,63.6796875,82.40000000000003,-12,24
2024-08-15 08:39:33.795103,640,480,320,240,328,240,33.264984130859375,29.264739990234375,973.4911113688722,62.8671875,82.40000000000003,-8,0
2024-08-15 08:39:34.186097,640,480,320,240,331,240,31.587554931640625,27.701675415039062,875.028193871025,62.5,82.40000000000003,-11,0
2024-08-15 08:39:34.594447,640,480,320,240,330,239,32.547119140625,28.203277587890625,917.935435809195,61.984375,82.55000000000004,-10,1
2024-08-15 08:39:34.995423,640,480,320,240,334,238,33.627288818359375,28.895172119140625,971.6662983065471,62.0625,82.85000000000004,-14,2
2024-08-15 08:39:35.428149,640,480,320,240,337,240,31.5880126953125,28.69036865234375,906.2717292234302,62.5859375,82.85000000000004,-17,0
2024-08-15 08:39:36.423251,640,480,320,240,324,362,27.33526611328125,29.16217041015625,797.1556886024773,61.1796875,64.55000000000004,-4,-122
2024-08-15 08:39:36.964598,640,480,320,240,286,225,23.95281982421875,21.443710327148438,513.6373298289254,54.1328125,66.80000000000004,34,15
2024-08-15 08:39:37.411482,640,480,320,240,345,178,22.907928466796875,26.3043212890625,602.5775104574859,55.84375,76.10000000000004,-25,62
2024-08-15 08:39:37.692435,640,480,320,240,346,243,22.040863037109375,27.084671020507812,596.9695243681781,57.703125,75.65000000000003,-26,-3
2024-08-15 08:39:37.927781,640,480,320,240,331,245,24.657012939453125,27.80072021484375,685.4827180635184,57.3359375,74.90000000000003,-11,-5
2024-08-15 08:39:38.305624,640,480,320,240,331,243,24.651611328125,28.192474365234375,694.9899204298854,56.96875,74.45000000000003,-11,-3
2024-08-15 08:39:38.701702,640,480,320,240,332,243,25.31683349609375,28.419387817382812,719.4889094335958,56.75,74.00000000000003,-12,-3
2024-08-15 08:39:39.114526,640,480,320,240,332,240,25.575164794921875,27.671966552734375,707.7151047857478,56.53125,74.00000000000003,-12,0
2024-08-15 08:39:39.540616,640,480,320,240,333,239,24.65301513671875,27.361846923828125,674.5520263817161,56.4609375,74.15000000000003,-13,1
2024-08-15 08:39:39.930243,640,480,320,240,332,238,25.574188232421875,27.1895751953125,695.3513140045106,56.2421875,74.45000000000003,-12,2
