id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:28:40.195161,640,480,320,240,301,145,32.421844482421875,34.85981750488281,1130.2195818289183,87.7109375,54.29999999999998,19,95
2024-08-16 09:28:40.679465,640,480,320,240,330,277,31.20703125,35.796234130859375,1117.094197154045,86.1953125,50.749999999999986,-10,-37
2024-08-16 09:28:41.069137,640,480,320,240,335,261,32.023834228515625,35.34507751464844,1131.8849031231366,85.421875,49.59999999999999,-15,-21
2024-08-16 09:28:41.413101,640,480,320,240,343,241,32.66033935546875,33.40052795410156,1090.8725776327774,85.8359375,51.44999999999999,-23,-1
2024-08-16 09:28:41.824154,640,480,320,240,344,242,33.28729248046875,33.518096923828125,1115.7266956921667,86.3984375,53.14999999999999,-24,-2
2024-08-16 09:28:42.235189,640,480,320,240,343,258,33.77978515625,34.28326416015625,1158.0812977850437,86.8125,52.44999999999999,-23,-18
2024-08-16 09:28:42.636624,640,480,320,240,345,263,33.394317626953125,33.55078125,1120.4054456949234,87.5234375,50.999999999999986,-25,-23
2024-08-16 09:28:43.040677,640,480,320,240,338,257,35.142120361328125,35.3135986328125,1240.9947335459292,87.1953125,50.44999999999999,-18,-17
2024-08-16 09:28:43.487335,640,480,320,240,336,256,35.205841064453125,36.29766845703125,1277.8899467084557,86.5703125,50.04999999999999,-16,-16
2024-08-16 09:28:43.943064,640,480,320,240,333,252,35.332366943359375,36.17237854003906,1278.0557517907582,85.5,50.24999999999999,-13,-12
2024-08-16 09:28:44.390580,640,480,320,240,340,251,35.220184326171875,35.60093688964844,1253.87155943783,85.46875,50.599999999999994,-20,-11
2024-08-16 09:28:44.862384,640,480,320,240,342,254,34.22088623046875,34.90104675292969,1194.3447502562776,85.734375,50.49999999999999,-22,-14
2024-08-16 09:28:45.324834,640,480,320,240,332,252,35.66766357421875,30.226272583007812,1078.1005215933546,84.515625,50.699999999999996,-12,-12
