id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:27:17.381775,640,480,320,240,340,271,20.16534423828125,19.06207275390625,384.3932589776814,76.859375,54.69999999999997,-20,-31
id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:27:17.955955,640,480,320,240,390,174,20.903076171875,22.119216918945312,462.3596761189401,84.25,66.59999999999997,-70,66
