id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:27:33.185877,640,480,320,240,349,320,18.85675048828125,21.681884765625,408.849891141057,80.0,56.79999999999994,-29,-80
2024-08-16 09:27:33.468672,640,480,320,240,342,247,19.371856689453125,21.571548461914062,417.8809453737922,80.265625,57.74999999999994,-22,-7
2024-08-16 09:27:33.721464,640,480,320,240,343,246,18.5587158203125,21.179122924804688,393.0573236849159,80.6796875,58.849999999999945,-23,-6
2024-08-16 09:27:33.962179,640,480,320,240,344,253,18.182769775390625,21.934326171875,398.8268029615283,81.2421875,58.89999999999994,-24,-13
2024-08-16 09:27:34.252636,640,480,320,240,334,253,19.64825439453125,21.509765625,422.62934696674347,80.3203125,58.94999999999994,-14,-13
2024-08-16 09:27:34.519196,640,480,320,240,337,253,20.36444091796875,21.603347778320312,439.94009946193546,79.84375,58.999999999999936,-17,-13
2024-08-16 09:27:34.800074,640,480,320,240,343,252,19.259521484375,21.370880126953125,411.59292494505644,80.2578125,59.19999999999994,-23,-12
2024-08-16 09:27:35.178343,640,480,320,240,341,261,17.316680908203125,21.410125732421875,370.75231551285833,80.375,58.04999999999994,-21,-21
2024-08-16 09:27:35.459929,640,480,320,240,341,261,16.355499267578125,20.889205932617188,341.65339233120903,80.4921875,56.89999999999994,-21,-21
2024-08-16 09:27:35.721666,640,480,320,240,341,254,18.490753173828125,21.254989624023438,393.02076685009524,80.609375,56.79999999999994,-21,-14
2024-08-16 09:27:35.995561,640,480,320,240,343,251,18.74749755859375,21.497695922851562,403.0280018290505,81.0234375,57.14999999999994,-23,-11
2024-08-16 09:27:36.296374,640,480,320,240,338,254,18.97552490234375,21.332748413085938,404.8000987479463,80.6953125,57.04999999999994,-18,-14
2024-08-16 09:27:36.604069,640,480,320,240,343,253,18.187774658203125,21.761016845703125,395.7844707230106,81.109375,57.09999999999994,-23,-13
2024-08-16 09:27:36.923184,640,480,320,240,339,257,17.086151123046875,19.801513671875,338.3316550627351,80.9296875,56.54999999999994,-19,-17
