id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:27:13.052159,640,480,320,240,335,300,20.6600341796875,23.64166259765625,488.4375573322177,76.640625,55.44999999999996,-15,-60
id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:27:13.497886,640,480,320,240,346,243,19.489715576171875,22.593948364257812,440.34962736209854,77.5,56.99999999999996,-26,-3
2024-08-16 09:27:13.759152,640,480,320,240,339,242,19.73980712890625,23.080642700195312,455.60743531305343,77.3203125,58.69999999999996,-19,-2
2024-08-16 09:27:14.062859,640,480,320,240,341,252,18.128662109375,21.513168334960938,390.0049596466124,77.4375,58.89999999999996,-21,-12
2024-08-16 09:27:14.361170,640,480,320,240,338,259,18.87158203125,22.11834716796875,417.4082029759884,77.109375,58.04999999999996,-18,-19
2024-08-16 09:27:14.671312,640,480,320,240,338,260,18.82818603515625,22.323486328125,420.3107535392046,76.78125,57.04999999999996,-18,-20
2024-08-16 09:27:15.123132,640,480,320,240,341,258,15.459259033203125,20.988021850585938,324.4592663827352,76.8984375,56.34999999999996,-21,-18
2024-08-16 09:27:15.486822,640,480,320,240,339,254,12.6568603515625,19.017288208007812,240.69916111417115,76.71875,56.24999999999996,-19,-14
2024-08-16 09:27:15.843675,640,480,320,240,340,252,11.946563720703125,18.908172607421875,225.88768889661878,76.6875,56.44999999999996,-20,-12
2024-08-16 09:27:16.162980,640,480,320,240,340,252,12.85626220703125,19.087890625,245.3989268541336,76.65625,56.64999999999996,-20,-12
2024-08-16 09:27:16.496996,640,480,320,240,341,250,12.666839599609375,19.304092407226562,244.5218421383761,76.7734375,57.14999999999996,-21,-10
2024-08-16 09:27:16.837729,640,480,320,240,341,252,14.3118896484375,20.056869506835938,287.051703074947,76.890625,57.349999999999966,-21,-12
