id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:25:26.689413,640,480,320,240,380,289,24.200897216796875,31.66290283203125,766.270657023415,83.015625,62.79999999999989,-60,-49
2024-08-16 09:25:27.088483,640,480,320,240,349,265,25.612152099609375,30.400283813476562,778.6166929020546,82.3203125,61.04999999999989,-29,-25
2024-08-16 09:25:27.681663,640,480,320,240,343,255,26.457763671875,30.270706176757812,800.895190205425,80.734375,60.79999999999989,-23,-15
2024-08-16 09:25:28.231616,640,480,320,240,358,248,24.353729248046875,30.140487670898438,734.0332761411555,81.375,61.59999999999989,-38,-8
2024-08-16 09:25:28.744403,640,480,320,240,359,244,23.334197998046875,28.847686767578125,673.1376348203048,82.1640625,62.999999999999886,-39,-4
2024-08-16 09:25:29.259976,640,480,320,240,350,246,23.363250732421875,27.704727172851562,647.2724874126725,81.6171875,64.09999999999988,-30,-6
2024-08-16 09:25:29.751227,640,480,320,240,349,266,25.08740234375,29.569290161132812,741.8166792914271,80.921875,62.19999999999988,-29,-26
2024-08-16 09:25:30.187954,640,480,320,240,358,261,23.2388916015625,29.008224487304688,674.1189844142646,81.5625,61.04999999999988,-38,-21
2024-08-16 09:25:30.610646,640,480,320,240,356,253,22.591461181640625,27.063949584960938,611.4141664705239,81.90625,61.09999999999988,-36,-13
2024-08-16 09:25:31.063231,640,480,320,240,353,250,23.769378662109375,28.457015991210938,676.4055886887945,81.8046875,61.59999999999988,-33,-10
2024-08-16 09:25:31.518119,640,480,320,240,352,250,25.031402587890625,28.437591552734375,711.8328027864918,81.5546875,62.09999999999988,-32,-10
2024-08-16 09:25:31.963019,640,480,320,240,353,251,21.350677490234375,26.96624755859375,575.7476547453552,81.453125,62.44999999999988,-33,-11
2024-08-16 09:25:32.529690,640,480,320,240,355,251,21.738922119140625,27.645156860351562,600.9759119586088,81.6484375,62.79999999999988,-35,-11
2024-08-16 09:25:32.966813,640,480,320,240,355,250,22.77557373046875,27.04486083984375,615.9622220881283,81.84375,63.29999999999988,-35,-10
2024-08-16 09:25:33.426360,640,480,320,240,354,257,22.8043212890625,29.543304443359375,673.715006466955,81.890625,62.749999999999886,-34,-17
2024-08-16 09:25:33.877506,640,480,320,240,354,257,22.629425048828125,29.401199340820312,665.3322368287481,81.9375,62.19999999999989,-34,-17
2024-08-16 09:25:34.378565,640,480,320,240,350,260,25.434173583984375,31.732864379882812,807.0991809549741,81.390625,61.19999999999989,-30,-20
