id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-16 09:25:11.263815,640,480,320,240,310,328,26.571136474609375,30.170440673828125,801.6628966433927,87.546875,51.849999999999895,10,-88
2024-08-16 09:25:11.663465,640,480,320,240,375,230,21.8543701171875,25.900726318359375,566.0440592654049,90.7109375,55.349999999999895,-55,10
