id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-15 08:40:40.238924,640,480,320,240,93,347,23.888412475585938,26.4432373046875,631.6869599241763,54.3046875,63.95,227,-107
2024-08-15 08:40:40.624095,640,480,320,240,349,222,22.683349609375,26.569778442382812,602.6915734522045,56.609375,66.65,-29,18
2024-08-15 08:40:41.095912,640,480,320,240,375,184,30.66021728515625,29.2225341796875,895.969247572124,62.7734375,75.05000000000001,-55,56
2024-08-15 08:40:41.561557,640,480,320,240,325,240,31.33026123046875,31.8438720703125,997.6768305525184,61.515625,75.05000000000001,-5,0
2024-08-15 08:40:41.888579,640,480,320,240,329,241,29.987457275390625,31.933334350585938,957.5994994989596,60.8515625,74.9,-9,-1
2024-08-15 08:40:42.256491,640,480,320,240,337,239,28.145965576171875,28.89251708984375,813.2077914196998,61.375,75.05000000000001,-17,1
2024-08-15 08:40:42.700006,640,480,320,240,344,237,29.829986572265625,26.972763061523438,804.5971599421464,62.9375,75.50000000000001,-24,3
2024-08-15 08:40:43.088712,640,480,320,240,334,241,29.4324951171875,28.964385986328125,852.4941491149366,63.015625,75.35000000000001,-14,-1
2024-08-15 08:40:43.535713,640,480,320,240,324,247,23.9200439453125,26.06610107421875,623.5022831782699,61.609375,74.30000000000001,-4,-7
2024-08-15 08:40:43.852807,640,480,320,240,331,255,25.694244384765625,28.617202758789062,735.2974012927152,61.2421875,72.05000000000001,-11,-15
2024-08-15 08:40:44.212199,640,480,320,240,332,247,25.945220947265625,26.928985595703125,698.678481166251,61.0234375,71.00000000000001,-12,-7
2024-08-15 08:40:44.563782,640,480,320,240,333,238,27.026824951171875,26.229095458984375,708.8891715975478,60.953125,71.30000000000001,-13,2
2024-08-15 08:40:44.938213,640,480,320,240,339,237,27.34393310546875,25.705856323242188,702.8992157215253,61.7734375,71.75000000000001,-19,3
2024-08-15 08:40:45.365313,640,480,320,240,338,239,27.098114013671875,25.754653930664062,697.9025485957973,62.4453125,71.90000000000002,-18,1
2024-08-15 08:40:45.797037,640,480,320,240,335,240,28.125274658203125,25.687774658203125,722.4757176199928,62.671875,71.90000000000002,-15,0
2024-08-15 08:40:46.228742,640,480,320,240,334,235,25.8963623046875,25.753372192382812,666.9186568614095,62.75,72.65000000000002,-14,5
2024-08-15 08:40:46.571484,640,480,320,240,329,231,25.044189453125,26.62060546875,666.6914867162704,62.0859375,74.00000000000001,-9,9
2024-08-15 08:40:49.474097,640,480,320,240,331,243,28.24658203125,25.509963989257812,720.5692904368043,61.71875,73.55000000000001,-11,-3
2024-08-15 08:40:49.831330,640,480,320,240,323,239,26.564727783203125,25.29058837890625,671.8375957626849,60.1640625,73.70000000000002,-3,1
2024-08-15 08:40:50.230038,640,480,320,240,323,235,27.29278564453125,27.54266357421875,751.7160130105913,58.609375,74.45000000000002,-3,5
2024-08-15 08:40:50.588811,640,480,320,240,334,237,29.99517822265625,29.269073486328125,877.9310756344348,58.6875,74.90000000000002,-14,3
2024-08-15 08:40:50.930905,640,480,320,240,339,238,30.409393310546875,30.628814697265625,931.4036727650091,59.5078125,75.20000000000002,-19,2
2024-08-15 08:40:51.344538,640,480,320,240,341,245,31.616241455078125,31.351943969726562,991.2306306329556,60.625,74.45000000000002,-21,-5
2024-08-15 08:40:51.711087,640,480,320,240,334,251,31.242401123046875,31.759201049804688,992.2336985454895,60.703125,72.80000000000001,-14,-11
2024-08-15 08:40:52.108789,640,480,320,240,336,242,30.57611083984375,32.8990478515625,1005.9249336346984,61.078125,72.50000000000001,-16,-2
2024-08-15 08:40:52.516085,640,480,320,240,328,237,31.58294677734375,32.39892578125,1023.253548592329,60.265625,72.95000000000002,-8,3
2024-08-15 08:40:52.935301,640,480,320,240,330,237,31.733673095703125,32.7479248046875,1039.2119403146207,59.75,73.40000000000002,-10,3
2024-08-15 08:40:53.341024,640,480,320,240,330,237,31.93743896484375,32.84010314941406,1048.8287899335846,59.234375,73.85000000000002,-10,3
2024-08-15 08:40:53.726511,640,480,320,240,333,237,31.63720703125,32.38179016113281,1024.469399370253,59.1640625,74.30000000000003,-13,3
2024-08-15 08:40:54.183574,640,480,320,240,335,243,30.7069091796875,30.931640625,949.8150794506073,59.390625,73.85000000000002,-15,-3
2024-08-15 08:40:54.616002,640,480,320,240,335,242,31.1033935546875,32.06544494628906,997.3441536705941,59.6171875,73.55000000000003,-15,-2
2024-08-15 08:40:55.069196,640,480,320,240,335,245,30.56121826171875,31.797882080078125,971.782014509663,59.84375,72.80000000000003,-15,-5
2024-08-15 08:40:55.537509,640,480,320,240,336,244,29.851898193359375,33.13142395019531,989.035894762259,60.21875,72.20000000000003,-16,-4
2024-08-15 08:40:55.947673,640,480,320,240,338,241,28.846221923828125,30.646774291992188,884.0436524762772,60.890625,72.05000000000003,-18,-1
2024-08-15 08:40:56.339123,640,480,320,240,345,242,29.885009765625,26.565689086914062,793.9158777929842,62.6015625,71.75000000000003,-25,-2
