id,im_w,im_h,im_x,im_y,obj_x,obj_y,obj_w,obj_h,berry_size,az,alt,dx,dy
2024-08-15 10:05:08.115732,640,480,320,240,346,194,26.92108154296875,31.5712890625,849.9332472681999,63.734375,77.6000000000001,-26,46
2024-08-15 10:05:08.367746,640,480,320,240,350,250,29.27166748046875,32.16340637207031,941.476536362432,63.1875,78.1000000000001,-30,-10
2024-08-15 10:05:08.649265,640,480,320,240,354,263,27.287078857421875,31.286834716796875,853.7263261163607,63.234375,76.65000000000009,-34,-23
2024-08-15 10:05:08.946644,640,480,320,240,352,264,28.277099609375,32.85816955566406,929.1337335072458,62.984375,75.0500000000001,-32,-24
2024-08-15 10:05:09.237501,640,480,320,240,356,260,26.677764892578125,32.55632019042969,868.5298558077775,63.328125,74.0500000000001,-36,-20
2024-08-15 10:05:09.567007,640,480,320,240,353,248,23.10308837890625,28.517059326171875,658.8321419190615,63.2265625,74.8500000000001,-33,-8
2024-08-15 10:05:09.868490,640,480,320,240,351,247,23.6412353515625,27.303665161132812,645.4923740345985,62.828125,75.8000000000001,-31,-7
2024-08-15 10:05:10.149638,640,480,320,240,354,247,22.746673583984375,25.922943115234375,589.6607253784314,62.875,76.7500000000001,-34,-7
2024-08-15 10:05:10.427122,640,480,320,240,356,252,23.51727294921875,29.02264404296875,682.5334416665137,63.21875,76.9500000000001,-36,-12
2024-08-15 10:05:10.774815,640,480,320,240,349,255,23.4549560546875,27.632415771484375,648.1170976050198,62.5234375,76.7000000000001,-29,-15
2024-08-15 10:05:11.096054,640,480,320,240,350,255,22.971771240234375,27.428421020507812,630.0794131639414,61.9765625,76.4500000000001,-30,-15
2024-08-15 10:05:11.421100,640,480,320,240,357,255,23.606842041015625,28.267791748046875,667.3132946444675,62.46875,76.2000000000001,-37,-15
2024-08-15 10:05:11.729348,640,480,320,240,357,253,23.278076171875,29.261688232421875,681.1558075919747,62.9609375,76.2500000000001,-37,-13
2024-08-15 10:05:12.105775,640,480,320,240,357,251,24.26513671875,28.790695190429688,698.6101550236344,63.453125,76.6000000000001,-37,-11
2024-08-15 10:05:12.460877,640,480,320,240,349,246,23.96197509765625,25.051422119140625,600.2815529797226,62.7578125,77.70000000000009,-29,-6
